function,inv_max_fpr,projected_eles,num_gen_eles,len_gen_eles,iterations,real_time,cpu_time,time_unit,bytes_per_second,items_per_second,label,error_occurred,error_message,actual_fpr,num_hashes,table_size
TestBloomFilterStringQuery,64,32768,512,64,46517,15072.6,15081,ns,,,,,,0,6,283648
TestBloomFilterStringQuery,512,32768,512,64,46419,15152,15157.8,ns,,,,,,0,9,425472
TestBloomFilterStringQuery,2048,32768,512,64,45537,15263.1,15270,ns,,,,,,0,11,520016
TestBloomFilterStringQuery,2,262144,512,64,45494,15374.4,15381.6,ns,,,,,,0,1,378200
TestBloomFilterStringQuery,8,262144,512,64,46135,15144,15151.6,ns,,,,,,0,3,1.13458e+06
TestBloomFilterStringQuery,64,262144,512,64,46087,15196.4,15203.8,ns,,,,,,0,6,2.26917e+06
TestBloomFilterStringQuery,512,262144,512,64,45684,15284.5,15295.6,ns,,,,,,0,9,3.40374e+06
TestBloomFilterStringQuery,2048,262144,512,64,45689,15269.9,15277.2,ns,,,,,,0,11,4.16014e+06
TestBloomFilterStringQuery,2,1000000,512,64,46250,15094,15097.9,ns,,,,,,0,1,1.4427e+06
TestBloomFilterStringQuery,8,1000000,512,64,45587,15292.4,15304.1,ns,,,,,,0,3,4.32809e+06
TestBloomFilterStringQuery,64,1000000,512,64,45385,15388.3,15395.5,ns,,,,,,0,6,8.65618e+06
TestBloomFilterStringQuery,512,1000000,512,64,45312,15404.6,15414.8,ns,,,,,,0,9,1.29843e+07
TestBloomFilterStringQuery,2048,1000000,512,64,45262,15425,15433.2,ns,,,,,,0,11,1.58696e+07
TestBloomFilterStringQuery,2,1000,4096,64,6272,111436,111439,ns,,,,,,0,1,1448
TestBloomFilterStringQuery,8,1000,4096,64,6268,111291,111292,ns,,,,,,0,3,4328
TestBloomFilterStringQuery,64,1000,4096,64,6287,111016,111016,ns,,,,,,0,6,8656
TestBloomFilterStringQuery,512,1000,4096,64,6282,111157,111158,ns,,,,,,0,9,12984
TestBloomFilterStringQuery,2048,1000,4096,64,6279,111097,111098,ns,,,,,,0,11,15872
TestBloomFilterStringQuery,2,4096,4096,64,6263,111345,111346,ns,,,,,,0,1,5912
TestBloomFilterStringQuery,8,4096,4096,64,6279,111067,111067,ns,,,,,,0,3,17728
TestBloomFilterStringQuery,64,4096,4096,64,6276,111162,111162,ns,,,,,,0,6,35456
TestBloomFilterStringQuery,512,4096,4096,64,6277,111112,111112,ns,,,,,,0,9,53184
TestBloomFilterStringQuery,2048,4096,4096,64,6285,111178,111179,ns,,,,,,0,11,65008
TestBloomFilterStringQuery,2,32768,4096,64,6284,111211,111212,ns,,,,,,0,1,47280
TestBloomFilterStringQuery,8,32768,4096,64,6258,111382,111383,ns,,,,,,0,3,141824
TestBloomFilterStringQuery,64,32768,4096,64,6218,112232,112243,ns,,,,,,0,6,283648
TestBloomFilterStringQuery,512,32768,4096,64,6178,113062,113073,ns,,,,,,0,9,425472
TestBloomFilterStringQuery,2048,32768,4096,64,6155,113614,113626,ns,,,,,,0,11,520016
TestBloomFilterStringQuery,2,262144,4096,64,6108,113448,113460,ns,,,,,,0,1,378200
TestBloomFilterStringQuery,8,262144,4096,64,6132,113784,113796,ns,,,,,,0,3,1.13458e+06
TestBloomFilterStringQuery,64,262144,4096,64,6042,115624,115632,ns,,,,,,0,6,2.26917e+06
TestBloomFilterStringQuery,512,262144,4096,64,6010,116421,116435,ns,,,,,,0,9,3.40374e+06
TestBloomFilterStringQuery,2048,262144,4096,64,5846,118340,118356,ns,,,,,,0,11,4.16014e+06
TestBloomFilterStringQuery,2,1000000,4096,64,6073,115020,115037,ns,,,,,,0,1,1.4427e+06
TestBloomFilterStringQuery,8,1000000,4096,64,5787,119577,119580,ns,,,,,,0,3,4.32809e+06
TestBloomFilterStringQuery,64,1000000,4096,64,5822,119166,119176,ns,,,,,,0,6,8.65618e+06
TestBloomFilterStringQuery,512,1000000,4096,64,5828,121380,121393,ns,,,,,,0,9,1.29843e+07
TestBloomFilterStringQuery,2048,1000000,4096,64,5711,121232,121256,ns,,,,,,0,11,1.58696e+07
TestBloomFilterStringQuery,2,1000,8192,64,3132,223138,223138,ns,,,,,,0,1,1448
TestBloomFilterStringQuery,8,1000,8192,64,3113,222599,222606,ns,,,,,,0,3,4328
TestBloomFilterStringQuery,64,1000,8192,64,3162,221960,221960,ns,,,,,,0,6,8656
TestBloomFilterStringQuery,512,1000,8192,64,3154,221879,221882,ns,,,,,,0,9,12984
TestBloomFilterStringQuery,2048,1000,8192,64,3140,226627,226607,ns,,,,,,0,11,15872
TestBloomFilterStringQuery,2,4096,8192,64,3123,222962,222959,ns,,,,,,0,1,5912
TestBloomFilterStringQuery,8,4096,8192,64,3160,221071,221071,ns,,,,,,0,3,17728
TestBloomFilterStringQuery,64,4096,8192,64,3163,221070,221069,ns,,,,,,0,6,35456
TestBloomFilterStringQuery,512,4096,8192,64,3161,221261,221258,ns,,,,,,0,9,53184
TestBloomFilterStringQuery,2048,4096,8192,64,3156,221093,221095,ns,,,,,,0,11,65008
TestBloomFilterStringQuery,2,32768,8192,64,3161,220901,220901,ns,,,,,,0,1,47280
TestBloomFilterStringQuery,8,32768,8192,64,3125,221973,221973,ns,,,,,,0,3,141824
TestBloomFilterStringQuery,64,32768,8192,64,3121,223575,223585,ns,,,,,,0,6,283648
TestBloomFilterStringQuery,512,32768,8192,64,3094,224780,224795,ns,,,,,,0,9,425472
TestBloomFilterStringQuery,2048,32768,8192,64,3107,225396,225407,ns,,,,,,0,11,520016
TestBloomFilterStringQuery,2,262144,8192,64,3098,224671,224685,ns,,,,,,0,1,378200
TestBloomFilterStringQuery,8,262144,8192,64,3092,225739,225759,ns,,,,,,0,3,1.13458e+06
TestBloomFilterStringQuery,64,262144,8192,64,3034,230403,230420,ns,,,,,,0,6,2.26917e+06
TestBloomFilterStringQuery,512,262144,8192,64,2967,235039,235069,ns,,,,,,0,9,3.40374e+06
TestBloomFilterStringQuery,2048,262144,8192,64,2960,235443,235463,ns,,,,,,0,11,4.16014e+06
TestBloomFilterStringQuery,2,1000000,8192,64,3073,226635,226645,ns,,,,,,0,1,1.4427e+06
TestBloomFilterStringQuery,8,1000000,8192,64,2844,245552,245581,ns,,,,,,0,3,4.32809e+06
TestBloomFilterStringQuery,64,1000000,8192,64,2866,243444,243471,ns,,,,,,0,6,8.65618e+06
TestBloomFilterStringQuery,512,1000000,8192,64,2871,243877,243909,ns,,,,,,0,9,1.29843e+07
TestBloomFilterStringQuery,2048,1000000,8192,64,2848,245706,245743,ns,,,,,,0,11,1.58696e+07
TestBloomFilterStringQuery,2,1000,8,100,571243,1227.43,1227.29,ns,,,,,,0,1,1448
TestBloomFilterStringQuery,8,1000,8,100,567814,1233.71,1233.5,ns,,,,,,0,3,4328
TestBloomFilterStringQuery,64,1000,8,100,566764,1231.01,1230.99,ns,,,,,,0,6,8656
TestBloomFilterStringQuery,512,1000,8,100,568751,1231.96,1231.82,ns,,,,,,0,9,12984
TestBloomFilterStringQuery,2048,1000,8,100,566372,1232.42,1232.2,ns,,,,,,0,11,15872
TestBloomFilterStringQuery,2,4096,8,100,570916,1228.66,1228.44,ns,,,,,,0,1,5912
TestBloomFilterStringQuery,8,4096,8,100,570864,1236.05,1235.63,ns,,,,,,0,3,17728
TestBloomFilterStringQuery,64,4096,8,100,561249,1240.09,1240.01,ns,,,,,,0,6,35456
TestBloomFilterStringQuery,512,4096,8,100,565586,1236.53,1236.36,ns,,,,,,0,9,53184
TestBloomFilterStringQuery,2048,4096,8,100,564277,1227.65,1227.39,ns,,,,,,0,11,65008
TestBloomFilterStringQuery,2,32768,8,100,566407,1234.08,1233.88,ns,,,,,,0,1,47280
TestBloomFilterStringQuery,8,32768,8,100,569058,1230.11,1230.04,ns,,,,,,0,3,141824
TestBloomFilterStringQuery,64,32768,8,100,567808,1233.66,1233.43,ns,,,,,,0,6,283648
TestBloomFilterStringQuery,512,32768,8,100,568412,1234.26,1233.94,ns,,,,,,0,9,425472
TestBloomFilterStringQuery,2048,32768,8,100,568142,1231.46,1231.56,ns,,,,,,0,11,520016
TestBloomFilterStringQuery,2,262144,8,100,570228,1232.08,1231.95,ns,,,,,,0,1,378200
TestBloomFilterStringQuery,8,262144,8,100,566275,1233.69,1233.65,ns,,,,,,0,3,1.13458e+06
TestBloomFilterStringQuery,64,262144,8,100,567427,1231.36,1231.2,ns,,,,,,0,6,2.26917e+06
TestBloomFilterStringQuery,512,262144,8,100,564251,1235.61,1235.61,ns,,,,,,0,9,3.40374e+06
TestBloomFilterStringQuery,2048,262144,8,100,569176,1235.32,1234.73,ns,,,,,,0,11,4.16014e+06
TestBloomFilterStringQuery,2,1000000,8,100,562773,1234.02,1233.76,ns,,,,,,0,1,1.4427e+06
TestBloomFilterStringQuery,8,1000000,8,100,562799,1231.42,1231.26,ns,,,,,,0,3,4.32809e+06
TestBloomFilterStringQuery,64,1000000,8,100,565359,1238.12,1237.48,ns,,,,,,0,6,8.65618e+06
TestBloomFilterStringQuery,512,1000000,8,100,563018,1240.87,1240.52,ns,,,,,,0,9,1.29843e+07
TestBloomFilterStringQuery,2048,1000000,8,100,565896,1240.17,1239.77,ns,,,,,,0,11,1.58696e+07
TestBloomFilterStringQuery,2,1000,64,100,254178,2753.17,2752.29,ns,,,,,,0,1,1448
TestBloomFilterStringQuery,8,1000,64,100,253691,2756.38,2755.14,ns,,,,,,0,3,4328
TestBloomFilterStringQuery,64,1000,64,100,254845,2746.65,2745.47,ns,,,,,,0,6,8656
TestBloomFilterStringQuery,512,1000,64,100,254504,2748.4,2747.82,ns,,,,,,0,9,12984
TestBloomFilterStringQuery,2048,1000,64,100,253429,2753.81,2753.03,ns,,,,,,0,11,15872
TestBloomFilterStringQuery,2,4096,64,100,254142,2750.84,2749.93,ns,,,,,,0,1,5912
TestBloomFilterStringQuery,8,4096,64,100,254555,2752.6,2751.7,ns,,,,,,0,3,17728
TestBloomFilterStringQuery,64,4096,64,100,253943,2754.1,2753.42,ns,,,,,,0,6,35456
TestBloomFilterStringQuery,512,4096,64,100,253981,2753.18,2752.23,ns,,,,,,0,9,53184
TestBloomFilterStringQuery,2048,4096,64,100,254105,2753.02,2752.63,ns,,,,,,0,11,65008
TestBloomFilterStringQuery,2,32768,64,100,254089,2788.58,2787.85,ns,,,,,,0,1,47280
TestBloomFilterStringQuery,8,32768,64,100,253616,2754.62,2753.53,ns,,,,,,0,3,141824
TestBloomFilterStringQuery,64,32768,64,100,254248,2754.79,2753.77,ns,,,,,,0,6,283648
TestBloomFilterStringQuery,512,32768,64,100,253790,2756.6,2755.38,ns,,,,,,0,9,425472
TestBloomFilterStringQuery,2048,32768,64,100,253622,2761.59,2760.91,ns,,,,,,0,11,520016
TestBloomFilterStringQuery,2,262144,64,100,253518,2768.35,2767.56,ns,,,,,,0,1,378200
TestBloomFilterStringQuery,8,262144,64,100,252055,2774.04,2774.5,ns,,,,,,0,3,1.13458e+06
TestBloomFilterStringQuery,64,262144,64,100,252070,2780.1,2780.05,ns,,,,,,0,6,2.26917e+06
TestBloomFilterStringQuery,512,262144,64,100,251957,2779.21,2778.8,ns,,,,,,0,9,3.40374e+06
TestBloomFilterStringQuery,2048,262144,64,100,251296,2783.85,2783.49,ns,,,,,,0,11,4.16014e+06
TestBloomFilterStringQuery,2,1000000,64,100,252142,2772.33,2771.85,ns,,,,,,0,1,1.4427e+06
TestBloomFilterStringQuery,8,1000000,64,100,251353,2787.58,2786.89,ns,,,,,,0,3,4.32809e+06
TestBloomFilterStringQuery,64,1000000,64,100,251195,2789.38,2788.73,ns,,,,,,0,6,8.65618e+06
TestBloomFilterStringQuery,512,1000000,64,100,250408,2788.07,2787.44,ns,,,,,,0,9,1.29843e+07
TestBloomFilterStringQuery,2048,1000000,64,100,250549,2792.11,2791.7,ns,,,,,,0,11,1.58696e+07
TestBloomFilterStringQuery,2,1000,512,100,46982,14864.2,14863.1,ns,,,,,,0,1,1448
TestBloomFilterStringQuery,8,1000,512,100,47118,14850,14849.3,ns,,,,,,0,3,4328
TestBloomFilterStringQuery,64,1000,512,100,47164,14808.7,14807.8,ns,,,,,,0,6,8656
TestBloomFilterStringQuery,512,1000,512,100,47162,14827.1,14826,ns,,,,,,0,9,12984
TestBloomFilterStringQuery,2048,1000,512,100,47139,14818,14818.4,ns,,,,,,0,11,15872
TestBloomFilterStringQuery,2,4096,512,100,47085,14842.3,14841.2,ns,,,,,,0,1,5912
TestBloomFilterStringQuery,8,4096,512,100,47133,14830.3,14829.2,ns,,,,,,0,3,17728
TestBloomFilterStringQuery,64,4096,512,100,47180,14815,14814,ns,,,,,,0,6,35456
TestBloomFilterStringQuery,512,4096,512,100,47069,14834.6,14834.2,ns,,,,,,0,9,53184
TestBloomFilterStringQuery,2048,4096,512,100,47111,14830.9,14830.1,ns,,,,,,0,11,65008
TestBloomFilterStringQuery,2,32768,512,100,47142,14833.6,14832.2,ns,,,,,,0,1,47280
TestBloomFilterStringQuery,8,32768,512,100,47040,14875.6,14874.5,ns,,,,,,0,3,141824
TestBloomFilterStringQuery,64,32768,512,100,46545,15003.4,15003.7,ns,,,,,,0,6,283648
TestBloomFilterStringQuery,512,32768,512,100,46319,15064.8,15072.5,ns,,,,,,0,9,425472
TestBloomFilterStringQuery,2048,32768,512,100,46394,15060.8,15067.5,ns,,,,,,0,11,520016
TestBloomFilterStringQuery,2,262144,512,100,46459,15047.2,15048.9,ns,,,,,,0,1,378200
TestBloomFilterStringQuery,8,262144,512,100,46341,15094.9,15098.3,ns,,,,,,0,3,1.13458e+06
TestBloomFilterStringQuery,64,262144,512,100,45936,15191.4,15199.4,ns,,,,,,0,6,2.26917e+06
TestBloomFilterStringQuery,512,262144,512,100,45752,15252.6,15262.2,ns,,,,,,0,9,3.40374e+06
TestBloomFilterStringQuery,2048,262144,512,100,45727,15278.4,15285.3,ns,,,,,,0,11,4.16014e+06
TestBloomFilterStringQuery,2,1000000,512,100,46319,15088.3,15092.1,ns,,,,,,0,1,1.4427e+06
TestBloomFilterStringQuery,8,1000000,512,100,45670,15276.7,15285.1,ns,,,,,,0,3,4.32809e+06
TestBloomFilterStringQuery,64,1000000,512,100,45270,15425.9,15431.7,ns,,,,,,0,6,8.65618e+06
TestBloomFilterStringQuery,512,1000000,512,100,45302,15420.7,15430.8,ns,,,,,,0,9,1.29843e+07
TestBloomFilterStringQuery,2048,1000000,512,100,45264,15408.9,15419.3,ns,,,,,,0,11,1.58696e+07
TestBloomFilterStringQuery,2,1000,4096,100,6271,111400,111400,ns,,,,,,0,1,1448
TestBloomFilterStringQuery,8,1000,4096,100,6272,111222,111221,ns,,,,,,0,3,4328
TestBloomFilterStringQuery,64,1000,4096,100,6285,110984,110984,ns,,,,,,0,6,8656
TestBloomFilterStringQuery,512,1000,4096,100,6289,111014,111014,ns,,,,,,0,9,12984
TestBloomFilterStringQuery,2048,1000,4096,100,6289,111185,111184,ns,,,,,,0,11,15872
TestBloomFilterStringQuery,2,4096,4096,100,6266,111230,111231,ns,,,,,,0,1,5912
TestBloomFilterStringQuery,8,4096,4096,100,6282,111054,111054,ns,,,,,,0,3,17728
TestBloomFilterStringQuery,64,4096,4096,100,6274,111208,111209,ns,,,,,,0,6,35456
TestBloomFilterStringQuery,512,4096,4096,100,6291,111011,111012,ns,,,,,,0,9,53184
TestBloomFilterStringQuery,2048,4096,4096,100,6278,111174,111175,ns,,,,,,0,11,65008
TestBloomFilterStringQuery,2,32768,4096,100,6285,111017,111018,ns,,,,,,0,1,47280
TestBloomFilterStringQuery,8,32768,4096,100,6268,111377,111378,ns,,,,,,0,3,141824
TestBloomFilterStringQuery,64,32768,4096,100,6221,112277,112289,ns,,,,,,0,6,283648
TestBloomFilterStringQuery,512,32768,4096,100,6181,112855,112865,ns,,,,,,0,9,425472
TestBloomFilterStringQuery,2048,32768,4096,100,6175,112940,112954,ns,,,,,,0,11,520016
TestBloomFilterStringQuery,2,262144,4096,100,6179,112856,112869,ns,,,,,,0,1,378200
TestBloomFilterStringQuery,8,262144,4096,100,6085,114730,114757,ns,,,,,,0,3,1.13458e+06
TestBloomFilterStringQuery,64,262144,4096,100,6025,115859,115882,ns,,,,,,0,6,2.26917e+06
TestBloomFilterStringQuery,512,262144,4096,100,6022,115945,115950,ns,,,,,,0,9,3.40374e+06
TestBloomFilterStringQuery,2048,262144,4096,100,5984,116627,116642,ns,,,,,,0,11,4.16014e+06
TestBloomFilterStringQuery,2,1000000,4096,100,6067,114916,114942,ns,,,,,,0,1,1.4427e+06
TestBloomFilterStringQuery,8,1000000,4096,100,5791,120411,120437,ns,,,,,,0,3,4.32809e+06
TestBloomFilterStringQuery,64,1000000,4096,100,5885,118583,118605,ns,,,,,,0,6,8.65618e+06
TestBloomFilterStringQuery,512,1000000,4096,100,5890,118539,118562,ns,,,,,,0,9,1.29843e+07
TestBloomFilterStringQuery,2048,1000000,4096,100,5865,118781,118796,ns,,,,,,0,11,1.58696e+07
TestBloomFilterStringQuery,2,1000,8192,100,3154,222040,222039,ns,,,,,,0,1,1448
TestBloomFilterStringQuery,8,1000,8192,100,3159,221904,221905,ns,,,,,,0,3,4328
TestBloomFilterStringQuery,64,1000,8192,100,3165,221058,221056,ns,,,,,,0,6,8656
TestBloomFilterStringQuery,512,1000,8192,100,3157,221003,221003,ns,,,,,,0,9,12984
TestBloomFilterStringQuery,2048,1000,8192,100,3161,220974,220976,ns,,,,,,0,11,15872
TestBloomFilterStringQuery,2,4096,8192,100,3158,221357,221357,ns,,,,,,0,1,5912
TestBloomFilterStringQuery,8,4096,8192,100,3158,221229,221230,ns,,,,,,0,3,17728
TestBloomFilterStringQuery,64,4096,8192,100,3162,221133,221137,ns,,,,,,0,6,35456
TestBloomFilterStringQuery,512,4096,8192,100,3159,221195,221197,ns,,,,,,0,9,53184
TestBloomFilterStringQuery,2048,4096,8192,100,3165,221182,221184,ns,,,,,,0,11,65008
TestBloomFilterStringQuery,2,32768,8192,100,3162,221374,221374,ns,,,,,,0,1,47280
TestBloomFilterStringQuery,8,32768,8192,100,3159,221451,221455,ns,,,,,,0,3,141824
TestBloomFilterStringQuery,64,32768,8192,100,3130,223456,223470,ns,,,,,,0,6,283648
TestBloomFilterStringQuery,512,32768,8192,100,3100,224877,224889,ns,,,,,,0,9,425472
TestBloomFilterStringQuery,2048,32768,8192,100,3099,225009,225017,ns,,,,,,0,11,520016
TestBloomFilterStringQuery,2,262144,8192,100,3101,224888,224898,ns,,,,,,0,1,378200
TestBloomFilterStringQuery,8,262144,8192,100,3046,229294,229303,ns,,,,,,0,3,1.13458e+06
TestBloomFilterStringQuery,64,262144,8192,100,3009,231622,231636,ns,,,,,,0,6,2.26917e+06
TestBloomFilterStringQuery,512,262144,8192,100,2952,236551,236559,ns,,,,,,0,9,3.40374e+06
TestBloomFilterStringQuery,2048,262144,8192,100,2958,235755,235775,ns,,,,,,0,11,4.16014e+06
TestBloomFilterStringQuery,2,1000000,8192,100,3023,230760,230768,ns,,,,,,0,1,1.4427e+06
TestBloomFilterStringQuery,8,1000000,8192,100,2841,245142,245166,ns,,,,,,0,3,4.32809e+06
TestBloomFilterStringQuery,64,1000000,8192,100,2866,244244,244263,ns,,,,,,0,6,8.65618e+06
TestBloomFilterStringQuery,512,1000000,8192,100,2860,244011,244025,ns,,,,,,0,9,1.29843e+07
TestBloomFilterStringQuery,2048,1000000,8192,100,2853,245061,245085,ns,,,,,,0,11,1.58696e+07
